BIBLE	DECIMAL	UCHAR	HEX	PLANE	COUNT	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---Japanese---Japanese-Bungo-yaku	21547	含	542b	CJK Unified Ideographs 	9	JOB	020	013	愛みて捨ず 之を口の中に含みをる
Holy-Bible---Japanese---Japanese-Bungo-yaku	34426	虺	867a	CJK Unified Ideographs 	1	JOB	020	016	かれは蝮の毒を吸ひ 虺の舌に殺されん
Holy-Bible---Japanese---Japanese-Bungo-yaku	37827	鏃	93c3	CJK Unified Ideographs 	1	JOB	020	025	是に於て之をその身より拔ば閃く鏃その膽より出きたりて畏懼これに臨む
Holy-Bible---Japanese---Japanese-Bungo-yaku	39635	髓	9ad3	CJK Unified Ideographs 	7	JOB	021	024	その器に乳充ち その骨の髓は潤ほへり
Holy-Bible---Japanese---Japanese-Bungo-yaku	22618	塚	585a	CJK Unified Ideographs 	1	JOB	021	032	彼は舁れて墓に到り 塚の上にて守護ることを爲す
Holy-Bible---Japanese---Japanese-Bungo-yaku	35609	謙	8b19	CJK Unified Ideographs 	29	JOB	022	029	其卑く降る時は汝いふ昇る哉と 彼は謙遜者を拯ひたまふべし
Holy-Bible---Japanese---Japanese-Bungo-yaku	36956	遜	905c	CJK Unified Ideographs 	16	JOB	022	029	其卑く降る時は汝いふ昇る哉と 彼は謙遜者を拯ひたまふべし
Holy-Bible---Japanese---Japanese-Bungo-yaku	22022	嘆	5606	CJK Unified Ideographs 	10	JOB	023	002	我は今日にても尚つぶやきて服せず わが禍災はわが嘆息よりも重し
Holy-Bible---Japanese---Japanese-Bungo-yaku	24618	怪	602a	CJK Unified Ideographs 	43	JOB	024	012	邑の中より人々の呻吟たちのぼり 傷けられたる者の叫喚おこる 然れども神はその怪事を省みたまはず
Holy-Bible---Japanese---Japanese-Bungo-yaku	26151	昧	6627	CJK Unified Ideographs 	3	JOB	024	014	人を殺す者昧爽に興いで 受難者や貧しき者を殺し 夜は盜賊のごとくす
Holy-Bible---Japanese---Japanese-Bungo-yaku	20130	亢	4ea2	CJK Unified Ideographs 	2	JOB	024	019	亢旱および炎熱は雪水を直に乾涸す 陰府が罪を犯せし者におけるも亦かくのごとし
Holy-Bible---Japanese---Japanese-Bungo-yaku	28814	炎	708e	CJK Unified Ideographs 	2	JOB	024	019	亢旱および炎熱は雪水を直に乾涸す 陰府が罪を犯せし者におけるも亦かくのごとし
Holy-Bible---Japanese---Japanese-Bungo-yaku	36703	轟	8f5f	CJK Unified Ideographs 	8	JOB	026	014	視よ是等はただその御工作の端なるのみ 我らが聞ところの者は如何にも微細なる耳語ならずや 然どその權能の雷轟に至りては誰かこれを曉らんや
Holy-Bible---Japanese---Japanese-Bungo-yaku	32380	繼	7e7c	CJK Unified Ideographs 	10	JOB	027	001	ヨブまた語を繼ぎていはく
Holy-Bible---Japanese---Japanese-Bungo-yaku	39098	颺	98ba	CJK Unified Ideographs 	4	JOB	027	021	東風かれを颺げて去り 彼をその處より吹はらふ
Holy-Bible---Japanese---Japanese-Bungo-yaku	36885	逕	9015	CJK Unified Ideographs 	3	JOB	028	007	その逕は鷙鳥もこれを知ず 鷹の目もこれを看ず
Holy-Bible---Japanese---Japanese-Bungo-yaku	29627	玻	73bb	CJK Unified Ideographs 	6	JOB	028	017	黄金も玻璃もこれに並ぶ能はず 精金の器皿も之に換るに足ず
Holy-Bible---Japanese---Japanese-Bungo-yaku	29827	璃	7483	CJK Unified Ideographs 	7	JOB	028	017	黄金も玻璃もこれに並ぶ能はず 精金の器皿も之に換るに足ず
Holy-Bible---Japanese---Japanese-Bungo-yaku	29642	珊	73ca	CJK Unified Ideographs 	3	JOB	028	018	珊瑚も水晶も論にたらず 智慧を得るは眞珠を得るに勝る
Holy-Bible---Japanese---Japanese-Bungo-yaku	29786	瑚	745a	CJK Unified Ideographs 	3	JOB	028	018	珊瑚も水晶も論にたらず 智慧を得るは眞珠を得るに勝る
Holy-Bible---Japanese---Japanese-Bungo-yaku	26230	晶	6676	CJK Unified Ideographs 	5	JOB	028	018	珊瑚も水晶も論にたらず 智慧を得るは眞珠を得るに勝る
Holy-Bible---Japanese---Japanese-Bungo-yaku	38662	霆	9706	CJK Unified Ideographs 	13	JOB	028	026	雨のために法を立て 雷霆の光のために途を設けたまひし時
Holy-Bible---Japanese---Japanese-Bungo-yaku	38990	顎	984e	CJK Unified Ideographs 	2	JOB	029	010	貴き者も聲ををさめてその舌を上顎に貼たりき
Holy-Bible---Japanese---Japanese-Bungo-yaku	34268	藜	85dc	CJK Unified Ideographs 	4	JOB	030	004	すなはち灌木の中にて藜を摘み苕の根を食物となす
Holy-Bible---Japanese---Japanese-Bungo-yaku	33493	苕	82d5	CJK Unified Ideographs 	1	JOB	030	004	すなはち灌木の中にて藜を摘み苕の根を食物となす
Holy-Bible---Japanese---Japanese-Bungo-yaku	34850	蠢	8822	CJK Unified Ideographs 	1	JOB	030	008	彼らは愚蠢なる者の子 卑むべき者の子にして國より撃いださる
Holy-Bible---Japanese---Japanese-Bungo-yaku	21730	哢	54e2	CJK Unified Ideographs 	1	JOB	030	009	しかるに今は我かれらの歌謠に成り 彼らの嘲哢となれり
Holy-Bible---Japanese---Japanese-Bungo-yaku	32177	綱	7db1	CJK Unified Ideographs 	5	JOB	030	011	神わが綱を解て我をなやましたまへば彼等もわが前にその韁を縱せり
Holy-Bible---Japanese---Japanese-Bungo-yaku	38849	韁	97c1	CJK Unified Ideographs 	2	JOB	030	011	神わが綱を解て我をなやましたまへば彼等もわが前にその韁を縱せり
Holy-Bible---Japanese---Japanese-Bungo-yaku	33406	艾	827e	CJK Unified Ideographs 	3	JOB	031	001	我わが目と約を立たり 何ぞ小艾を慕はんや
Holy-Bible---Japanese---Japanese-Bungo-yaku	38433	阡	9621	CJK Unified Ideographs 	2	JOB	031	038	わが田圃號呼りて我を攻め その阡陌ことごとく泣さけぶあるか
Holy-Bible---Japanese---Japanese-Bungo-yaku	38476	陌	964c	CJK Unified Ideographs 	2	JOB	031	038	わが田圃號呼りて我を攻め その阡陌ことごとく泣さけぶあるか
Holy-Bible---Japanese---Japanese-Bungo-yaku	33978	蒺	84ba	CJK Unified Ideographs 	3	JOB	031	040	小麥の代に蒺藜生いで 大麥のかはりに雜草おひ出るとも善し ヨブの詞をはりぬ
Holy-Bible---Japanese---Japanese-Bungo-yaku	39361	駁	99c1	CJK Unified Ideographs 	4	JOB	032	012	われ細に汝らに聽しが汝らの中にヨブを駁折る者一人も無く また彼の言詞に答ふる者も無し
Holy-Bible---Japanese---Japanese-Bungo-yaku	26702	桎	684e	CJK Unified Ideographs 	6	JOB	033	011	わが脚を桎に夾めわが一切の擧動に目を着たまふと
Holy-Bible---Japanese---Japanese-Bungo-yaku	22846	夾	593e	CJK Unified Ideographs 	1	JOB	033	011	わが脚を桎に夾めわが一切の擧動に目を着たまふと
Holy-Bible---Japanese---Japanese-Bungo-yaku	30140	疼	75bc	CJK Unified Ideographs 	1	JOB	033	019	人床にありて疼痛に攻られ その骨の中に絶ず戰鬪のあるあり
Holy-Bible---Japanese---Japanese-Bungo-yaku	29790	瑞	745e	CJK Unified Ideographs 	1	JOB	033	025	その肉は小兒の肉よりも瑞々しくなり その若き時の形状に歸らん
Holy-Bible---Japanese---Japanese-Bungo-yaku	25218	抂	6282	CJK Unified Ideographs 	6	JOB	033	027	かれ人の前に歌ひて言ふ 我は罪を犯し正しきを抂たり 然ど報を蒙らず
Holy-Bible---Japanese---Japanese-Bungo-yaku	30636	瞬	77ac	CJK Unified Ideographs 	6	JOB	034	020	彼らは瞬く時間に死に 民は夜の間に滅びて消失せ 力ある者も人手によらずして除かる
Holy-Bible---Japanese---Japanese-Bungo-yaku	36611	較	8f03	CJK Unified Ideographs 	4	JOB	035	003	すなはち汝いへらく 是は我に何の益あらんや 罪を犯すに較ぶれば何の愈るところか有んと
Holy-Bible---Japanese---Japanese-Bungo-yaku	29118	熾	71be	CJK Unified Ideographs 	6	JOB	035	006	なんぢ罪を犯すとも神に何の害か有ん 愆を熾んにするとも神に何を爲えんや
Holy-Bible---Japanese---Japanese-Bungo-yaku	38911	響	97ff	CJK Unified Ideographs 	19	JOB	036	029	たれか能く雲の舒展る所以 またその幕屋の響く所以を了知んや
Holy-Bible---Japanese---Japanese-Bungo-yaku	25645	搭	642d	CJK Unified Ideographs 	1	JOB	037	011	かれ水をもて雲に搭載せまた電光の雲を遠く散したまふ
Holy-Bible---Japanese---Japanese-Bungo-yaku	22880	奠	5960	CJK Unified Ideographs 	1	JOB	038	006	その基は何の上に奠れたりしや その隅石は誰が置たりしや
Holy-Bible---Japanese---Japanese-Bungo-yaku	28044	涌	6d8c	CJK Unified Ideographs 	1	JOB	038	008	海の水ながれ出で 胎内より涌いでし時誰が戸をもて之を閉こめたりしや
Holy-Bible---Japanese---Japanese-Bungo-yaku	35137	襁	8941	CJK Unified Ideographs 	1	JOB	038	009	かの時我雲をもて之が衣服となし 黑暗をもて之が襁褓となし
Holy-Bible---Japanese---Japanese-Bungo-yaku	35091	褓	8913	CJK Unified Ideographs 	1	JOB	038	009	かの時我雲をもて之が衣服となし 黑暗をもて之が襁褓となし
Holy-Bible---Japanese---Japanese-Bungo-yaku	28354	滂	6ec2	CJK Unified Ideographs 	1	JOB	038	034	なんぢ聲を雲に擧げ滂沛の水をして汝を掩はしむるを得るや
Holy-Bible---Japanese---Japanese-Bungo-yaku	24472	徘	5f98	CJK Unified Ideographs 	2	JOB	038	041	また鴉の子 神にむかひて呼はり 食物なくして徘徊る時 鴉に餌を與ふる者は誰ぞや
Holy-Bible---Japanese---Japanese-Bungo-yaku	24458	徊	5f8a	CJK Unified Ideographs 	2	JOB	038	041	また鴉の子 神にむかひて呼はり 食物なくして徘徊る時 鴉に餌を與ふる者は誰ぞや
Holy-Bible---Japanese---Japanese-Bungo-yaku	39180	餌	990c	CJK Unified Ideographs 	6	JOB	038	041	また鴉の子 神にむかひて呼はり 食物なくして徘徊る時 鴉に餌を與ふる者は誰ぞや
Holy-Bible---Japanese---Japanese-Bungo-yaku	38297	閙	9599	CJK Unified Ideographs 	3	JOB	039	007	是は邑の喧閙を賤しめ 馭者の號呼を聽いれず
Holy-Bible---Japanese---Japanese-Bungo-yaku	39341	馭	99ad	CJK Unified Ideographs 	2	JOB	039	007	是は邑の喧閙を賤しめ 馭者の號呼を聽いれず
Holy-Bible---Japanese---Japanese-Bungo-yaku	37376	鈀	9200	CJK Unified Ideographs 	1	JOB	039	010	なんぢ兕に綱附て阡陌をあるかせ得んや 是あに汝にしたがひて谷に馬鈀を牽んや
Holy-Bible---Japanese---Japanese-Bungo-yaku	30391	皷	76b7	CJK Unified Ideographs 	1	JOB	039	013	駝鳥は歡然にその翼を皷ふ 然どもその羽と毛とはあに鶴にしかんや
Holy-Bible---Japanese---Japanese-Bungo-yaku	39715	鬣	9b23	CJK Unified Ideographs 	1	JOB	039	019	なんぢ馬に力を與へしや その頸に勇ましき鬣を粧ひしや
Holy-Bible---Japanese---Japanese-Bungo-yaku	36363	踋	8e0b	CJK Unified Ideographs 	1	JOB	039	021	谷を踋爬て力に誇り 自ら進みて兵士に向ふ
Holy-Bible---Japanese---Japanese-Bungo-yaku	31570	筒	7b52	CJK Unified Ideographs 	2	JOB	039	023	矢筒その上に鳴り 鎗に矛あひきらめく
Holy-Bible---Japanese---Japanese-Bungo-yaku	23803	峻	5cfb	CJK Unified Ideographs 	1	JOB	039	028	これは岩の上に住所を構へ 岩の尖所または峻險き所に居り
Holy-Bible---Japanese---Japanese-Bungo-yaku	38570	險	96aa	CJK Unified Ideographs 	2	JOB	039	028	これは岩の上に住所を構へ 岩の尖所または峻險き所に居り
Holy-Bible---Japanese---Japanese-Bungo-yaku	34030	蓮	84ee	CJK Unified Ideographs 	2	JOB	040	021	これは蓮の樹の下に臥し 葦蘆の中または沼の裏に隱れをる
Holy-Bible---Japanese---Japanese-Bungo-yaku	34310	蘆	8606	CJK Unified Ideographs 	7	JOB	040	021	これは蓮の樹の下に臥し 葦蘆の中または沼の裏に隱れをる
Holy-Bible---Japanese---Japanese-Bungo-yaku	27836	沼	6cbc	CJK Unified Ideographs 	3	JOB	040	021	これは蓮の樹の下に臥し 葦蘆の中または沼の裏に隱れをる
Holy-Bible---Japanese---Japanese-Bungo-yaku	40055	鱷	9c77	CJK Unified Ideographs 	5	JOB	041	001	なんぢ鈎をもて鱷を釣いだすことを得んや その舌を糸にひきかくることを得んや
Holy-Bible---Japanese---Japanese-Bungo-yaku	37347	釣	91e3	CJK Unified Ideographs 	6	JOB	041	001	なんぢ鈎をもて鱷を釣いだすことを得んや その舌を糸にひきかくることを得んや
Holy-Bible---Japanese---Japanese-Bungo-yaku	40822	齶	9f76	CJK Unified Ideographs 	3	JOB	041	002	なんぢ葦の繩をその鼻に通し また鈎をその齶に衝とほし得んや
Holy-Bible---Japanese---Japanese-Bungo-yaku	28417	漁	6f01	CJK Unified Ideographs 	16	JOB	041	006	また漁夫の社會これを商貨と爲して商賣人の中間に分たんや
Holy-Bible---Japanese---Japanese-Bungo-yaku	26222	普	666e	CJK Unified Ideographs 	2	JOB	041	011	誰か先に我に與へしところありて我をして之に酬いしめんとする者あらん 普天の下にある者はことごとく我有なり
Holy-Bible---Japanese---Japanese-Bungo-yaku	22164	嚔	5694	CJK Unified Ideographs 	1	JOB	041	018	嚔すれば即はち光發す その目は曙光の眼瞼(を開く)に似たり
Holy-Bible---Japanese---Japanese-Bungo-yaku	30652	瞼	77bc	CJK Unified Ideographs 	9	JOB	041	018	嚔すれば即はち光發す その目は曙光の眼瞼(を開く)に似たり
Holy-Bible---Japanese---Japanese-Bungo-yaku	24439	彷	5f77	CJK Unified Ideographs 	1	JOB	041	022	力氣その頸に宿る 懼るる者その前に彷徨まよふ
Holy-Bible---Japanese---Japanese-Bungo-yaku	24488	徨	5fa8	CJK Unified Ideographs 	2	JOB	041	022	力氣その頸に宿る 懼るる者その前に彷徨まよふ
Holy-Bible---Japanese---Japanese-Bungo-yaku	31019	礫	792b	CJK Unified Ideographs 	2	JOB	041	030	その下腹には瓦礫の碎片を連ね 泥の上に麥打車を引く
Holy-Bible---Japanese---Japanese-Bungo-yaku	20939	凋	51cb	CJK Unified Ideographs 	6	PSA	001	003	かかる人は水流のほとりにうゑし樹の期にいたりて實をむすび 葉もまた凋まざるごとく その作ところ皆さかえん
Holy-Bible---Japanese---Japanese-Bungo-yaku	31875	粃	7c83	CJK Unified Ideographs 	6	PSA	001	004	あしき人はしからず 風のふきさる粃糠のごとし
Holy-Bible---Japanese---Japanese-Bungo-yaku	31968	糠	7ce0	CJK Unified Ideographs 	9	PSA	001	004	あしき人はしからず 風のふきさる粃糠のごとし
Holy-Bible---Japanese---Japanese-Bungo-yaku	24666	恚	605a	CJK Unified Ideographs 	44	PSA	002	005	かくて主は忿恚をもてものいひ大なる怒をもてかれらを怖まどはしめて宣給ふ
Holy-Bible---Japanese---Japanese-Bungo-yaku	22374	坦	5766	CJK Unified Ideographs 	4	PSA	004	008	われ安然にして臥またねぶらん ヱホバよわれを獨にて坦然にをらしむるものは汝なり
Holy-Bible---Japanese---Japanese-Bungo-yaku	21897	喉	5589	CJK Unified Ideographs 	6	PSA	005	009	かれらの口には眞實なく その衷はよこしま その喉はあばける墓 その舌はへつらひをいへばなり
Holy-Bible---Japanese---Japanese-Bungo-yaku	34942	衾	887e	CJK Unified Ideographs 	3	PSA	006	006	われ歎息にてつかれたり 我よなよな床をただよはせ涙をもてわが衾をひたせり
Holy-Bible---Japanese---Japanese-Bungo-yaku	37805	鎭	93ad	CJK Unified Ideographs 	5	PSA	008	002	なんぢは嬰兒ちのみごの口により力の基をおきて敵にそなへたまへり こは仇人とうらみを報るものを鎭靜めんがためなり
Holy-Bible---Japanese---Japanese-Bungo-yaku	36499	躓	8e93	CJK Unified Ideographs 	78	PSA	009	003	わが仇しりぞくとき躓きたふれて御前にほろぶ
Holy-Bible---Japanese---Japanese-Bungo-yaku	31994	糺	7cfa	CJK Unified Ideographs 	11	PSA	009	012	血を問糺したまふものは苦しむものを心にとめてその號呼をわすれたまはず
Holy-Bible---Japanese---Japanese-Bungo-yaku	36010	貪	8caa	CJK Unified Ideographs 	32	PSA	010	003	あしきひとは己がこころの欲望をほこり貪るものを祝してヱホバをかろしむ
Holy-Bible---Japanese---Japanese-Bungo-yaku	37747	鍳	9373	CJK Unified Ideographs 	1	PSA	010	014	なんぢは鍳たまへりその殘害と怨恨とを見てこれに手をくだしたまへり 倚仗なきものは身をなんぢに委ぬ なんぢは昔しより孤子をたすけたまふ者なり
Holy-Bible---Japanese---Japanese-Bungo-yaku	32067	絃	7d43	CJK Unified Ideographs 	6	PSA	011	002	視よあしきものは暗處にかくれ心なほきものを射んとて弓をはり絃に矢をつがふ
Holy-Bible---Japanese---Japanese-Bungo-yaku	30970	磺	78fa	CJK Unified Ideographs 	3	PSA	011	006	羂をあしきもののうへに降したまはん火と硫磺ともゆる風とはかれらの酒杯にうくべきものなり
Holy-Bible---Japanese---Japanese-Bungo-yaku	36019	貳	8cb3	CJK Unified Ideographs 	1	PSA	012	002	人はみな虚偽をもてその隣とあひかたり滑なるくちびると貳心とをもてものいふ
Holy-Bible---Japanese---Japanese-Bungo-yaku	31820	籌	7c4c	CJK Unified Ideographs 	2	PSA	013	002	われ心のうちに終日かなしみをいだき籌畫をたましひに用ひて幾何時をふべきか わが仇はわがうへに崇められて幾何時をふべきか
Holy-Bible---Japanese---Japanese-Bungo-yaku	24119	帷	5e37	CJK Unified Ideographs 	6	PSA	015	001	ヱホバよなんぢの帷幄のうちにやどらん者はたれぞ なんぢの聖山にすまはんものは誰ぞ
Holy-Bible---Japanese---Japanese-Bungo-yaku	24132	幄	5e44	CJK Unified Ideographs 	5	PSA	015	001	ヱホバよなんぢの帷幄のうちにやどらん者はたれぞ なんぢの聖山にすまはんものは誰ぞ
Holy-Bible---Japanese---Japanese-Bungo-yaku	25235	抓	6293	CJK Unified Ideographs 	4	PSA	017	012	かれは抓裂んといらだつ獅のごとく隠やかなるところに潜みまつ壯獅のごとし
Holy-Bible---Japanese---Japanese-Bungo-yaku	22381	坭	576d	CJK Unified Ideographs 	1	PSA	018	042	我かれらを風のまへの塵のごとくに搗碎き ちまたの坭のごとくに打棄たり
Holy-Bible---Japanese---Japanese-Bungo-yaku	20318	佞	4f5e	CJK Unified Ideographs 	1	PSA	018	044	かれらわが事をききて立刻われにしたがひ異邦人はきたりて佞りつかへん
Holy-Bible---Japanese---Japanese-Bungo-yaku	35726	讎	8b8e	CJK Unified Ideographs 	2	PSA	018	047	わがために讎をむくい異邦人をわれに服はせたまふはこの神なり
Holy-Bible---Japanese---Japanese-Bungo-yaku	21923	喣	55a3	CJK Unified Ideographs 	1	PSA	019	006	そのいでたつや天の涯よりし その運りゆくや天のはてにいたる 物としてその和喣をかうぶらざるはなし
Holy-Bible---Japanese---Japanese-Bungo-yaku	22856	奈	5948	CJK Unified Ideographs 	3	PSA	021	001	ヱホバよ王はなんぢの力によりてたのしみ汝のすくひによりて奈何におほいなる歓喜をなさん
Holy-Bible---Japanese---Japanese-Bungo-yaku	24321	弁	5f01	CJK Unified Ideographs 	9	PSA	021	003	そはよきたまものの惠をもてかれを迎へ まじりなきこがねの冕弁をもてかれの首にいただかせ給ひたり
Holy-Bible---Japanese---Japanese-Bungo-yaku	31518	笞	7b1e	CJK Unified Ideographs 	17	PSA	023	004	たとひわれ死のかげの谷をあゆむとも禍害をおそれじ なんぢ我とともに在せばなり なんぢの笞なんぢの杖われを慰む
Holy-Bible---Japanese---Japanese-Bungo-yaku	25022	憾	61be	CJK Unified Ideographs 	1	PSA	025	019	わが仇をみたまへ かれらの數はおほし情なき憾をもてわれをにくめり
Holy-Bible---Japanese---Japanese-Bungo-yaku	25384	挨	6328	CJK Unified Ideographs 	7	PSA	025	021	われなんぢを挨望むねがはくは完全と正直とわれをまもれかし
Holy-Bible---Japanese---Japanese-Bungo-yaku	37676	錬	932c	CJK Unified Ideographs 	11	PSA	026	002	ヱホバよわれを糺しまた試みたまへ わが腎とこころとを錬きよめたまへ
Holy-Bible---Japanese---Japanese-Bungo-yaku	36470	蹶	8e76	CJK Unified Ideographs 	11	PSA	027	002	われの敵われの仇なるあしきもの襲ひきたりてわが肉をくらはんとせしが蹶きかつ仆れたり
Holy-Bible---Japanese---Japanese-Bungo-yaku	22123	噫	566b	CJK Unified Ideographs 	5	PSA	027	009	ねがはくは聖顔をかくしたまふなかれ 怒りてなんぢの僕をとほざけたまふなかれ汝はわれの助なり 噫わがすくひの神よ われをおひいだし我をすてたまふなかれ
Holy-Bible---Japanese---Japanese-Bungo-yaku	40577	麁	9e81	CJK Unified Ideographs 	10	PSA	030	011	なんぢ踴躍をもてわが哀哭にかへわが麁服をとき歓喜をもてわが帶としたまへり
Holy-Bible---Japanese---Japanese-Bungo-yaku	24986	憚	619a	CJK Unified Ideographs 	17	PSA	031	011	われもろもろの仇ゆゑにそしらる わが隣にはわけて甚だし相識ものには忌憚られ衢にてわれを見るもの避てのがる
Holy-Bible---Japanese---Japanese-Bungo-yaku	37987	鑣	9463	CJK Unified Ideographs 	2	PSA	032	009	汝等わきまへなき馬のごとく驢馬のごとくなるなかれ かれらは鑣たづなのごとき具をもてひきとめずば近づききたることなし
Holy-Bible---Japanese---Japanese-Bungo-yaku	21290	匪	532a	CJK Unified Ideographs 	1	PSA	035	015	然どかれらはわが倒れんとせしとき喜びつどひわが知ざりしとき匪類あつまりきたりて我をせめ われを裂てやめざりき
Holy-Bible---Japanese---Japanese-Bungo-yaku	30516	眴	7734	CJK Unified Ideographs 	3	PSA	035	019	虚偽をもてわれに仇するもののわが故によろこぶことを容したまなかれ 故なくして我をにくむ者のたがひに眴せすることなからしめたまへ
Holy-Bible---Japanese---Japanese-Bungo-yaku	35041	裡	88e1	CJK Unified Ideographs 	2	PSA	035	025	かれらにその心裡にて ああここちよきかな觀よこれわが願ひしところなりといはしめたまふなかれ 又われらかれを呑つくせりといはしめたまふなかれ
Holy-Bible---Japanese---Japanese-Bungo-yaku	35615	謟	8b1f	CJK Unified Ideographs 	1	PSA	036	002	かれはおのが邪曲のあらはるることなく憎まるることなからんとて自からその目にて謟る
Holy-Bible---Japanese---Japanese-Bungo-yaku	27447	欷	6b37	CJK Unified Ideographs 	1	PSA	038	008	我おとろへはて甚くきずつけられわが心のやすからざるによりて欷歔さけべり
Holy-Bible---Japanese---Japanese-Bungo-yaku	27476	歔	6b54	CJK Unified Ideographs 	1	PSA	038	008	我おとろへはて甚くきずつけられわが心のやすからざるによりて欷歔さけべり
Holy-Bible---Japanese---Japanese-Bungo-yaku	34855	蠧	8827	CJK Unified Ideographs 	5	PSA	039	011	なんぢ罪をせめて人をこらし その慕ひよろこぶところのものを蠧のくらふがごとく消うせしめたまふ 實にもろもろの人はむなしからざるなし セラ
Holy-Bible---Japanese---Japanese-Bungo-yaku	35055	裯	88ef	CJK Unified Ideographs 	1	PSA	041	003	ヱホバは彼がわづらひの床にあるをたすけ給はん なんぢかれが病るときその衾裯をしきかへたまはん
Holy-Bible---Japanese---Japanese-Bungo-yaku	21912	喘	5598	CJK Unified Ideographs 	8	PSA	042	001	ああ神よしかの渓水をしたひ喘ぐがごとく わが霊魂もなんぢをしたひあへぐなり
Holy-Bible---Japanese---Japanese-Bungo-yaku	28689	瀑	7011	CJK Unified Ideographs 	1	PSA	042	007	なんぢの大瀑のひびきによりて淵々よびこたへ なんぢの波なんぢの猛浪ことごとくわが上をこえゆけり
Holy-Bible---Japanese---Japanese-Bungo-yaku	35424	詠	8a60	CJK Unified Ideographs 	3	PSA	045	001	わが心はうるはしき事にてあふる われは王のために詠たるものをいひいでん わが舌はすみやけく寫字人の筆なり
Holy-Bible---Japanese---Japanese-Bungo-yaku	38597	雅	96c5	CJK Unified Ideographs 	2	PSA	045	002	なんぢは人の子輩にまさりて美しく文雅そのくちびるにそそがる このゆゑに神はとこしへに汝をさいはひしたまへり
Holy-Bible---Japanese---Japanese-Bungo-yaku	33521	英	82f1	CJK Unified Ideographs 	3	PSA	045	003	英雄よなんぢその劍その榮その威をこしに佩べし
Holy-Bible---Japanese---Japanese-Bungo-yaku	34184	薈	8588	CJK Unified Ideographs 	3	PSA	045	008	なんぢの衣はみな沒薬蘆薈肉桂のかをりあり 琴瑟の音ざうげの諸殿よりいでて汝をよろこばしめたり
Holy-Bible---Japanese---Japanese-Bungo-yaku	37756	鍼	937c	CJK Unified Ideographs 	1	PSA	045	014	かれは鍼繍せる衣をきて王のもとにいざなはる 之にともなへる處女もそのあとにしたがひて汝のもとにみちびかれゆかん
Holy-Bible---Japanese---Japanese-Bungo-yaku	21929	喩	55a9	CJK Unified Ideographs 	6	PSA	049	004	われ耳を喩言にかたぶけ琴をならしてわが幽玄なる語をときあらはさん
Holy-Bible---Japanese---Japanese-Bungo-yaku	29572	玄	7384	CJK Unified Ideographs 	2	PSA	049	004	われ耳を喩言にかたぶけ琴をならしてわが幽玄なる語をときあらはさん
Holy-Bible---Japanese---Japanese-Bungo-yaku	37221	酥	9165	CJK Unified Ideographs 	4	PSA	055	021	その口はなめらかにして乳酥のごとくなれどもその心はたたかひなり その言はあぶらに勝りてやはらかなれどもぬきたる劍にことならず
Holy-Bible---Japanese---Japanese-Bungo-yaku	31581	筝	7b5d	CJK Unified Ideographs 	6	PSA	057	008	わが榮よさめよ 筝よ琴よさめよ われ黎明をよびさまさん
Holy-Bible---Japanese---Japanese-Bungo-yaku	34865	蠱	8831	CJK Unified Ideographs 	2	PSA	058	004	かれらの毒は蛇のどくのごとし かれらは蠱術をおこなふものの甚たくみにまじなふその聲をだにきかざる耳ふさぐ聾ひの蝮のごとし
Holy-Bible---Japanese---Japanese-Bungo-yaku	34701	融	878d	CJK Unified Ideographs 	3	PSA	058	008	また融てきえゆく蝸牛のごとく婦のときならず產たる目をみぬ嬰のごとくならしめ給へ
Holy-Bible---Japanese---Japanese-Bungo-yaku	34680	蝸	8778	CJK Unified Ideographs 	1	PSA	058	008	また融てきえゆく蝸牛のごとく婦のときならず產たる目をみぬ嬰のごとくならしめ給へ
Holy-Bible---Japanese---Japanese-Bungo-yaku	30437	盥	76e5	CJK Unified Ideographs 	5	PSA	060	008	モアブはわが足盥なり エドムにはわが履をなげん ベリシテよわが故によりて聲をあげよと
Holy-Bible---Japanese---Japanese-Bungo-yaku	28734	瀾	703e	CJK Unified Ideographs 	1	PSA	065	007	海のひびき狂瀾のひびき もろもろの民のかしがましきを鎮めたまへり
Holy-Bible---Japanese---Japanese-Bungo-yaku	30030	畎	754e	CJK Unified Ideographs 	2	PSA	065	010	なんぢ畎をおほいにうるほし畝をたひらにし白雨にてこれをやはらかにし その萌芽るを祝し
Holy-Bible---Japanese---Japanese-Bungo-yaku	33804	萌	840c	CJK Unified Ideographs 	3	PSA	065	010	なんぢ畎をおほいにうるほし畝をたひらにし白雨にてこれをやはらかにし その萌芽るを祝し
Holy-Bible---Japanese---Japanese-Bungo-yaku	39025	顱	9871	CJK Unified Ideographs 	1	PSA	068	021	神はその仇のかうべを撃やぶりたまはん 愆のなかにとどまるものの髮おほき顱頂をうちやぶりたまはん
Holy-Bible---Japanese---Japanese-Bungo-yaku	29295	牯	726f	CJK Unified Ideographs 	1	PSA	068	030	ねがはくは葦間の獣むらがれる牯犢のごときもろもろの民をいましめてかれらに白銀をたづさへきたり みづから服ふことを爲しめたまへ 神はたたかひを好むもろもろの民をちらしたまへり
Holy-Bible---Japanese---Japanese-Bungo-yaku	35693	譭	8b6d	CJK Unified Ideographs 	1	PSA	069	020	譭謗わが心をくだきぬれば我いたくわづらへり われ憐憫をあたふる者をまちたれど一人だになく慰むるものを俟たれど一人をもみざりき
